data,duracao_total_min,sono_profundo_min,sono_leve_min,sono_rem_min,acordado_min,vezes_acordado,momentos_agitados,score_geral,score_geral_qualif,score_rem_pct,score_rem_qualif,score_deep_pct,score_deep_qualif,score_light_pct,score_duracao_qualif,score_stress_qualif,score_agitacao_qualif,feedback_sono,insight_personalizado,hrv_medio_noite,hrv_status,fc_media_sono,fc_repouso,respiracao_media,respiracao_minima,respiracao_maxima,stress_medio_sono,body_battery_variacao,sono_necessidade_baseline,sono_necessidade_real,sono_ajuste_treino,sono_ajuste_hrv
2026-03-16,448.9,64.0,255.0,130.0,6.0,0,23,90,EXCELLENT,29,EXCELLENT,14,FAIR,57,GOOD,EXCELLENT,EXCELLENT,POSITIVE_OPTIMAL_STRUCTURE,RHYTHM_POS_EXCELLENT_SLEEP_EXCELLENT_TIMING,75.0,BALANCED,51.0,45,12.0,7.0,18.0,11.0,73,480,500,NO_CHANGE,NO_CHANGE
2026-03-17,416.0,109.0,210.0,97.0,0.0,0,22,85,GOOD,23,EXCELLENT,26,EXCELLENT,50,FAIR,GOOD,EXCELLENT,POSITIVE_CONTINUOUS,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_VERY_RESTFUL_DAY,77.0,BALANCED,50.0,44,12.0,6.0,18.0,14.0,64,480,480,NO_CHANGE,NO_CHANGE
2026-03-18,327.0,108.0,168.0,51.0,17.0,1,14,70,FAIR,16,FAIR,33,EXCELLENT,51,POOR,EXCELLENT,GOOD,POSITIVE_SHORT_BUT_DEEP,GENERAL_POS_FAIR_OR_POOR_SLEEP,82.0,BALANCED,50.0,44,12.0,8.0,15.0,11.0,62,480,480,NO_CHANGE,NO_CHANGE
2026-03-19,416.0,96.0,208.0,112.0,15.0,1,20,83,GOOD,27,EXCELLENT,23,EXCELLENT,50,FAIR,FAIR,GOOD,POSITIVE_REFRESHING,RHYTHM_POS_GOOD_SLEEP_EXCELLENT_TIMING,74.0,BALANCED,46.0,42,12.0,7.0,17.0,16.0,78,480,530,NO_CHANGE,NO_CHANGE
2026-03-20,499.0,86.0,307.0,106.0,27.0,2,32,85,GOOD,21,GOOD,17,GOOD,62,EXCELLENT,FAIR,FAIR,POSITIVE_LONG_AND_DEEP,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_VIGOROUS_DURING_DAY,67.0,BALANCED,50.0,46,12.0,8.0,17.0,17.0,77,480,510,NO_CHANGE,NO_CHANGE
2026-03-21,436.5,104.0,223.0,110.0,10.0,1,22,88,GOOD,25,EXCELLENT,24,EXCELLENT,51,GOOD,EXCELLENT,EXCELLENT,POSITIVE_LONG_AND_REFRESHING,RHYTHM_POS_GOOD_SLEEP_EXCELLENT_TIMING,70.0,BALANCED,50.0,47,12.0,7.0,17.0,12.0,65,480,480,NO_CHANGE,NO_CHANGE
2026-03-22,433.0,88.0,251.0,94.0,17.0,1,22,83,GOOD,22,GOOD,20,EXCELLENT,58,GOOD,FAIR,GOOD,POSITIVE_LONG_AND_DEEP,RHYTHM_POS_GOOD_SLEEP_EXCELLENT_TIMING,61.0,BALANCED,51.0,47,12.0,6.0,17.0,19.0,65,480,440,NO_CHANGE,NO_CHANGE
2026-03-23,367.9,101.0,202.0,65.0,9.0,1,14,79,FAIR,18,FAIR,27,EXCELLENT,55,FAIR,FAIR,EXCELLENT,POSITIVE_DEEP,STRESS_POS_FAIR_OR_POOR_SLEEP_RESTFUL_DAY,61.0,BALANCED,50.0,47,13.0,8.0,17.0,17.0,57,480,480,NO_CHANGE,NO_CHANGE
2026-03-24,443.0,143.0,199.0,101.0,4.0,0,25,88,GOOD,23,EXCELLENT,32,EXCELLENT,45,GOOD,GOOD,EXCELLENT,POSITIVE_LONG_AND_CONTINUOUS,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY,62.0,BALANCED,50.0,46,13.0,7.0,16.0,15.0,68,480,510,NO_CHANGE,NO_CHANGE
2026-03-25,372.0,64.0,280.0,28.0,1.0,0,20,71,FAIR,8,POOR,17,GOOD,75,FAIR,EXCELLENT,EXCELLENT,NEGATIVE_NOT_ENOUGH_REM,GENERAL_NEG_FAIR_OR_POOR_SLEEP,77.0,BALANCED,51.0,48,12.0,7.0,16.0,11.0,67,480,480,NO_CHANGE,NO_CHANGE
2026-03-26,403.0,48.0,288.0,67.0,9.0,0,25,76,FAIR,17,FAIR,12,FAIR,71,FAIR,FAIR,EXCELLENT,POSITIVE_CALM,GENERAL_POS_FAIR_OR_POOR_SLEEP,76.0,BALANCED,50.0,46,12.0,8.0,15.0,18.0,72,480,510,NO_CHANGE,NO_CHANGE
2026-03-27,426.0,69.0,281.0,76.0,8.0,0,25,78,FAIR,18,FAIR,16,GOOD,66,FAIR,FAIR,EXCELLENT,POSITIVE_CALM,GENERAL_POS_FAIR_OR_POOR_SLEEP,61.0,BALANCED,52.0,46,13.0,9.0,17.0,21.0,67,480,510,NO_CHANGE,NO_CHANGE
2026-03-28,450.0,79.0,335.0,36.0,4.0,0,23,75,FAIR,8,POOR,18,GOOD,74,GOOD,FAIR,EXCELLENT,NEGATIVE_LONG_BUT_NOT_ENOUGH_REM,RHYTHM_NEG_FAIR_SLEEP_REALLY_LATE_TIMING,59.0,BALANCED,57.0,50,13.0,8.0,16.0,19.0,64,480,500,NO_CHANGE,NO_CHANGE
2026-03-29,352.0,78.0,239.0,35.0,114.0,3,42,49,POOR,10,POOR,22,EXCELLENT,68,FAIR,POOR,POOR,NEGATIVE_NOT_RESTORATIVE,STRESS_NEG_POOR_SLEEP_STRESSFUL_EVENING,40.0,BALANCED,65.0,61,15.0,10.0,20.0,38.0,17,480,510,NO_CHANGE,NO_CHANGE
2026-03-30,391.0,20.0,338.0,33.0,7.0,1,18,52,POOR,8,POOR,5,POOR,86,FAIR,POOR,EXCELLENT,NEGATIVE_NOT_RESTORATIVE,GENERAL_NEG_FAIR_OR_POOR_SLEEP,34.0,LOW,69.0,55,16.0,11.0,22.0,39.0,22,480,450,NO_CHANGE,NO_CHANGE
2026-03-31,425.3,79.0,311.0,36.0,4.0,0,28,78,FAIR,8,POOR,19,EXCELLENT,73,GOOD,FAIR,EXCELLENT,NEGATIVE_LONG_BUT_NOT_ENOUGH_REM,GENERAL_NEG_FAIR_OR_POOR_SLEEP,58.0,LOW,56.0,48,13.0,9.0,19.0,16.0,64,480,520,NO_CHANGE,INCREASING
2026-04-01,392.9,127.0,183.0,83.0,0.0,0,16,79,FAIR,21,GOOD,32,EXCELLENT,47,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,STRESS_POS_FAIR_OR_POOR_SLEEP_RESTFUL_DAY,60.0,LOW,50.0,47,13.0,8.0,17.0,17.0,66,480,520,NO_CHANGE,INCREASING
2026-04-02,387.0,99.0,204.0,84.0,0.0,0,22,82,GOOD,22,GOOD,26,EXCELLENT,53,FAIR,EXCELLENT,EXCELLENT,POSITIVE_CONTINUOUS,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY,63.0,LOW,49.0,46,13.0,8.0,17.0,12.0,64,480,530,NO_CHANGE,INCREASING
2026-04-03,427.6,88.0,284.0,56.0,1.0,0,23,77,FAIR,13,FAIR,21,EXCELLENT,66,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,RHYTHM_POS_FAIR_OR_POOR_SLEEP_EXCELLENT_TIMING,55.0,LOW,53.0,49,14.0,9.0,17.0,23.0,56,480,540,NO_CHANGE,INCREASING
2026-04-04,537.5,97.0,399.0,42.0,8.0,1,31,73,FAIR,8,POOR,18,EXCELLENT,74,EXCELLENT,FAIR,EXCELLENT,NEGATIVE_LONG_BUT_NOT_ENOUGH_REM,STRESS_NEG_GOOD_OR_FAIR_SLEEP_VERY_STRESSFUL_DAY,54.0,LOW,57.0,50,14.0,6.0,18.0,25.0,55,480,540,TODAYS_LOAD_AND_CHRONIC,INCREASING
2026-04-05,519.0,78.0,381.0,60.0,7.0,1,35,81,GOOD,12,FAIR,15,FAIR,73,EXCELLENT,FAIR,EXCELLENT,POSITIVE_LONG_AND_CALM,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY,54.0,LOW,56.0,48,13.0,8.0,18.0,19.0,64,480,510,NO_CHANGE,INCREASING
2026-04-06,440.6,134.0,215.0,92.0,0.0,0,21,88,GOOD,21,GOOD,30,EXCELLENT,49,GOOD,EXCELLENT,EXCELLENT,POSITIVE_LONG_AND_CONTINUOUS,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_EVENING,61.0,UNBALANCED,51.0,48,13.0,9.0,17.0,13.0,63,480,480,NO_CHANGE,INCREASING
2026-04-07,422.0,72.0,307.0,43.0,4.0,0,25,78,FAIR,10,POOR,17,GOOD,73,FAIR,GOOD,EXCELLENT,NEGATIVE_NOT_ENOUGH_REM,STRESS_NEG_GOOD_OR_WORSE_SLEEP_STRESSFUL_DAY,72.0,BALANCED,52.0,49,12.0,7.0,17.0,14.0,70,480,460,NO_CHANGE,INCREASING
2026-04-08,408.4,124.0,198.0,87.0,0.0,0,22,84,GOOD,21,GOOD,30,EXCELLENT,48,FAIR,GOOD,EXCELLENT,POSITIVE_CONTINUOUS,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_VIGOROUS_DURING_DAY,65.0,BALANCED,51.0,48,13.0,7.0,17.0,16.0,66,480,480,NO_CHANGE,NO_CHANGE
2026-04-09,403.0,56.0,280.0,67.0,0.0,0,27,79,FAIR,17,FAIR,14,FAIR,69,FAIR,GOOD,EXCELLENT,POSITIVE_CONTINUOUS,GENERAL_POS_FAIR_OR_POOR_SLEEP,70.0,BALANCED,52.0,49,12.0,7.0,18.0,14.0,68,480,480,NO_CHANGE,NO_CHANGE
2026-04-10,394.0,84.0,253.0,57.0,7.0,1,19,78,FAIR,14,FAIR,21,EXCELLENT,64,FAIR,GOOD,EXCELLENT,POSITIVE_DEEP,STRESS_POS_FAIR_OR_POOR_SLEEP_RESTFUL_EVENING,66.0,BALANCED,53.0,48,13.0,8.0,18.0,14.0,65,480,500,NO_CHANGE,NO_CHANGE
2026-04-11,411.0,107.0,223.0,81.0,2.0,0,25,79,FAIR,20,FAIR,26,EXCELLENT,54,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,RHYTHM_POS_FAIR_OR_POOR_SLEEP_EXCELLENT_TIMING,59.0,BALANCED,54.0,48,13.0,9.0,19.0,21.0,63,480,510,NO_CHANGE,NO_CHANGE
2026-04-12,390.0,105.0,269.0,16.0,12.0,1,26,60,FAIR,4,POOR,27,EXCELLENT,69,FAIR,POOR,EXCELLENT,NEGATIVE_NOT_ENOUGH_REM,STRESS_NEG_GOOD_OR_WORSE_SLEEP_STRESSFUL_DAY,45.0,BALANCED,63.0,52,14.0,9.0,21.0,27.0,37,480,500,NO_CHANGE,NO_CHANGE
2026-04-13,485.4,95.0,327.0,64.0,8.0,0,34,86,GOOD,13,FAIR,20,EXCELLENT,67,EXCELLENT,FAIR,EXCELLENT,POSITIVE_LONG_AND_DEEP,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_EVENING,62.0,BALANCED,55.0,50,13.0,8.0,17.0,17.0,69,480,530,NO_CHANGE,NO_CHANGE
2026-04-14,409.0,104.0,289.0,16.0,10.0,1,27,64,FAIR,4,POOR,25,EXCELLENT,71,FAIR,FAIR,EXCELLENT,NEGATIVE_NOT_ENOUGH_REM,STRESS_NEG_GOOD_OR_FAIR_SLEEP_STRESSFUL_EVENING,60.0,BALANCED,56.0,50,13.0,9.0,18.0,19.0,53,480,480,NO_CHANGE,NO_CHANGE
2026-04-15,411.0,129.0,204.0,78.0,3.0,0,22,81,GOOD,19,FAIR,31,EXCELLENT,50,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,RHYTHM_POS_GOOD_SLEEP_EXCELLENT_TIMING,64.0,BALANCED,55.0,50,13.0,9.0,19.0,16.0,63,480,480,NO_CHANGE,NO_CHANGE
2026-04-16,401.6,99.0,262.0,41.0,9.0,1,15,76,FAIR,10,POOR,25,EXCELLENT,65,FAIR,FAIR,EXCELLENT,NEGATIVE_NOT_ENOUGH_REM,STRESS_NEG_GOOD_OR_WORSE_SLEEP_STRESSFUL_DAY,61.0,BALANCED,55.0,51,13.0,8.0,16.0,16.0,60,480,480,NO_CHANGE,NO_CHANGE
2026-04-17,395.0,95.0,205.0,95.0,5.0,0,27,78,FAIR,24,EXCELLENT,24,EXCELLENT,52,FAIR,FAIR,EXCELLENT,POSITIVE_REFRESHING,STRESS_POS_FAIR_OR_POOR_SLEEP_RESTFUL_EVENING,69.0,BALANCED,52.0,49,13.0,8.0,16.0,20.0,69,480,510,NO_CHANGE,NO_CHANGE
2026-04-18,299.9,63.0,227.0,10.0,23.0,1,20,55,POOR,3,POOR,21,EXCELLENT,76,POOR,GOOD,GOOD,NEGATIVE_SHORT_AND_POOR_STRUCTURE,STRESS_NEG_GOOD_OR_WORSE_SLEEP_STRESSFUL_DAY,66.0,BALANCED,55.0,51,12.0,7.0,15.0,16.0,51,480,510,NO_CHANGE,NO_CHANGE
2026-04-19,471.0,117.0,299.0,55.0,15.0,1,27,81,GOOD,12,FAIR,25,EXCELLENT,63,EXCELLENT,FAIR,GOOD,POSITIVE_LONG_AND_DEEP,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY,59.0,BALANCED,57.0,53,13.0,8.0,19.0,21.0,51,480,540,NO_CHANGE,NO_CHANGE
2026-04-20,414.0,89.0,263.0,62.0,0.0,0,27,76,FAIR,15,FAIR,21,EXCELLENT,64,FAIR,FAIR,EXCELLENT,POSITIVE_DEEP,MOD_EXERCISE_POS_FAIR_SLEEP_MOD_TO_VIG_DURING_DAY_OUTDOOR,61.0,BALANCED,57.0,48,13.0,7.0,17.0,24.0,56,480,510,NO_CHANGE,NO_CHANGE
2026-04-21,361.0,83.0,158.0,120.0,6.0,1,17,77,FAIR,33,FAIR,23,EXCELLENT,44,FAIR,EXCELLENT,EXCELLENT,POSITIVE_RECOVERING,STRESS_POS_FAIR_OR_POOR_SLEEP_RESTFUL_DAY,71.0,BALANCED,50.0,47,12.0,8.0,16.0,9.0,59,480,500,NO_CHANGE,NO_CHANGE
2026-04-22,402.0,114.0,216.0,72.0,0.0,0,28,81,GOOD,18,FAIR,28,EXCELLENT,54,FAIR,GOOD,EXCELLENT,POSITIVE_DEEP,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_VIGOROUS_DURING_DAY,65.0,BALANCED,51.0,47,13.0,6.0,17.0,15.0,63,480,520,NO_CHANGE,NO_CHANGE
2026-04-23,424.0,113.0,192.0,119.0,1.0,0,25,85,GOOD,28,EXCELLENT,27,EXCELLENT,45,FAIR,GOOD,EXCELLENT,POSITIVE_REFRESHING,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY,68.0,BALANCED,49.0,45,12.0,7.0,17.0,16.0,71,480,500,NO_CHANGE,NO_CHANGE
2026-04-24,416.5,129.0,175.0,113.0,7.0,1,24,86,GOOD,27,EXCELLENT,31,EXCELLENT,42,FAIR,EXCELLENT,EXCELLENT,POSITIVE_REFRESHING,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_DAY,64.0,BALANCED,49.0,46,13.0,7.0,17.0,12.0,67,480,480,NO_CHANGE,NO_CHANGE
2026-04-25,421.0,138.0,211.0,72.0,6.0,0,23,79,FAIR,17,FAIR,33,EXCELLENT,50,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,GENERAL_POS_FAIR_OR_POOR_SLEEP,57.0,BALANCED,53.0,47,13.0,9.0,17.0,21.0,61,480,480,NO_CHANGE,NO_CHANGE
2026-04-26,518.5,157.0,264.0,98.0,4.0,0,40,90,EXCELLENT,19,FAIR,30,EXCELLENT,51,EXCELLENT,FAIR,EXCELLENT,POSITIVE_OPTIMAL_STRUCTURE,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY,53.0,BALANCED,54.0,48,14.0,9.0,18.0,17.0,69,480,480,NO_CHANGE,NO_CHANGE
2026-04-27,408.0,50.0,287.0,71.0,4.0,0,23,81,GOOD,17,FAIR,12,FAIR,70,FAIR,EXCELLENT,EXCELLENT,POSITIVE_RECOVERING,RHYTHM_POS_GOOD_SLEEP_EXCELLENT_TIMING,68.0,BALANCED,52.0,49,12.0,9.0,17.0,10.0,70,480,480,NO_CHANGE,NO_CHANGE
2026-04-28,398.0,115.0,195.0,88.0,1.0,0,25,84,GOOD,22,GOOD,29,EXCELLENT,49,FAIR,EXCELLENT,EXCELLENT,POSITIVE_RECOVERING,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_DAY,72.0,BALANCED,49.0,46,12.0,8.0,18.0,9.0,64,480,480,NO_CHANGE,NO_CHANGE
2026-04-29,393.0,68.0,252.0,73.0,4.0,0,26,78,FAIR,19,FAIR,17,GOOD,64,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,STRESS_POS_FAIR_OR_POOR_SLEEP_RESTFUL_DAY,80.0,BALANCED,52.0,47,12.0,6.0,17.0,17.0,65,480,480,NO_CHANGE,NO_CHANGE
2026-04-30,371.0,92.0,219.0,60.0,24.0,2,22,72,FAIR,16,FAIR,25,EXCELLENT,59,FAIR,FAIR,FAIR,POSITIVE_DEEP,STRESS_POS_FAIR_OR_POOR_SLEEP_RESTFUL_EVENING,61.0,BALANCED,50.0,48,13.0,7.0,17.0,20.0,60,480,510,NO_CHANGE,NO_CHANGE
2026-05-01,402.6,136.0,161.0,106.0,9.0,0,23,83,GOOD,26,EXCELLENT,34,EXCELLENT,40,FAIR,GOOD,EXCELLENT,POSITIVE_REFRESHING,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_DAY,61.0,BALANCED,52.0,49,13.0,9.0,17.0,15.0,61,480,520,NO_CHANGE,NO_CHANGE
2026-05-02,443.0,100.0,314.0,29.0,25.0,2,36,69,FAIR,7,POOR,23,EXCELLENT,71,GOOD,FAIR,FAIR,NEGATIVE_LONG_BUT_NOT_ENOUGH_REM,GENERAL_NEG_FAIR_OR_POOR_SLEEP,52.0,BALANCED,58.0,51,14.0,8.0,18.0,21.0,56,480,510,NO_CHANGE,NO_CHANGE
2026-05-03,492.0,76.0,387.0,29.0,16.0,1,34,70,FAIR,6,POOR,15,FAIR,79,EXCELLENT,FAIR,GOOD,NEGATIVE_LONG_BUT_NOT_ENOUGH_REM,RHYTHM_NEG_FAIR_SLEEP_LATE_TIMING,59.0,BALANCED,56.0,49,13.0,8.0,17.0,20.0,69,480,510,NO_CHANGE,NO_CHANGE
2026-05-04,407.6,94.0,287.0,27.0,3.0,0,23,70,FAIR,7,POOR,23,EXCELLENT,70,FAIR,FAIR,EXCELLENT,NEGATIVE_NOT_ENOUGH_REM,MOD_EXERCISE_NEG_FAIR_OR_POOR_SLEEP_INACTIVITY,59.0,BALANCED,56.0,50,13.0,7.0,20.0,16.0,47,480,480,NO_CHANGE,NO_CHANGE
2026-05-05,418.0,65.0,303.0,50.0,2.0,0,27,79,FAIR,12,FAIR,16,FAIR,72,FAIR,GOOD,EXCELLENT,POSITIVE_CONTINUOUS,STRESS_POS_FAIR_OR_POOR_SLEEP_RESTFUL_DAY,73.0,BALANCED,53.0,50,12.0,8.0,18.0,15.0,71,480,480,NO_CHANGE,NO_CHANGE
2026-05-06,405.0,75.0,249.0,81.0,7.0,1,21,78,FAIR,20,FAIR,19,EXCELLENT,61,FAIR,FAIR,EXCELLENT,POSITIVE_CALM,RHYTHM_POS_FAIR_OR_POOR_SLEEP_GOOD_TIMING,75.0,BALANCED,52.0,47,12.0,8.0,17.0,19.0,70,480,480,NO_CHANGE,NO_CHANGE
2026-05-07,381.0,48.0,244.0,89.0,0.0,0,17,79,FAIR,23,EXCELLENT,13,FAIR,64,FAIR,EXCELLENT,EXCELLENT,POSITIVE_CONTINUOUS,STRESS_POS_FAIR_OR_POOR_SLEEP_RESTFUL_DAY,67.0,BALANCED,53.0,48,12.0,7.0,20.0,13.0,58,480,480,NO_CHANGE,NO_CHANGE
2026-05-08,423.0,74.0,285.0,64.0,11.0,1,22,79,FAIR,15,FAIR,17,GOOD,67,FAIR,FAIR,EXCELLENT,POSITIVE_CALM,RHYTHM_POS_FAIR_OR_POOR_SLEEP_EXCELLENT_TIMING,77.0,BALANCED,51.0,47,13.0,9.0,18.0,17.0,77,480,510,NO_CHANGE,NO_CHANGE
2026-05-09,402.0,103.0,175.0,124.0,4.0,0,18,83,GOOD,31,GOOD,26,EXCELLENT,44,FAIR,EXCELLENT,EXCELLENT,POSITIVE_CONTINUOUS,RHYTHM_POS_GOOD_SLEEP_EXCELLENT_TIMING,72.0,BALANCED,52.0,47,12.0,8.0,17.0,12.0,70,480,500,NO_CHANGE,NO_CHANGE
2026-05-10,444.0,85.0,296.0,63.0,19.0,1,22,82,GOOD,14,FAIR,19,EXCELLENT,67,GOOD,FAIR,GOOD,POSITIVE_LONG_AND_DEEP,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY_OUTDOOR,63.0,BALANCED,55.0,51,12.0,8.0,17.0,17.0,66,480,500,NO_CHANGE,NO_CHANGE
2026-05-11,426.0,75.0,290.0,61.0,14.0,1,21,80,GOOD,14,FAIR,18,GOOD,68,FAIR,GOOD,EXCELLENT,POSITIVE_CALM,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_VERY_RESTFUL_DAY,74.0,BALANCED,52.0,48,13.0,8.0,18.0,15.0,60,480,480,NO_CHANGE,NO_CHANGE
2026-05-12,427.0,82.0,277.0,68.0,6.0,0,27,79,FAIR,16,FAIR,19,EXCELLENT,65,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,RHYTHM_POS_FAIR_OR_POOR_SLEEP_EXCELLENT_TIMING,69.0,BALANCED,54.0,49,13.0,9.0,19.0,20.0,63,480,480,NO_CHANGE,NO_CHANGE
2026-05-13,396.0,114.0,236.0,46.0,5.0,0,20,76,FAIR,12,FAIR,29,EXCELLENT,60,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,STRESS_POS_FAIR_OR_POOR_SLEEP_RESTFUL_EVENING,57.0,BALANCED,56.0,51,13.0,8.0,17.0,19.0,55,480,480,NO_CHANGE,NO_CHANGE
2026-05-14,411.0,60.0,250.0,101.0,1.0,0,25,83,GOOD,25,EXCELLENT,15,FAIR,61,FAIR,GOOD,EXCELLENT,POSITIVE_REFRESHING,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY,65.0,BALANCED,54.0,47,12.0,9.0,16.0,14.0,64,480,510,NO_CHANGE,NO_CHANGE
2026-05-15,409.0,28.0,247.0,134.0,0.0,0,25,76,FAIR,33,FAIR,7,FAIR,60,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,RHYTHM_POS_FAIR_OR_POOR_SLEEP_EXCELLENT_TIMING,64.0,BALANCED,54.0,50,12.0,7.0,20.0,19.0,55,480,480,NO_CHANGE,NO_CHANGE
2026-05-16,415.0,73.0,214.0,128.0,1.0,0,23,82,GOOD,31,GOOD,18,GOOD,52,FAIR,GOOD,EXCELLENT,POSITIVE_CONTINUOUS,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_DAY,64.0,BALANCED,54.0,48,12.0,7.0,20.0,15.0,60,480,510,NO_CHANGE,NO_CHANGE
2026-05-17,341.0,85.0,188.0,68.0,6.0,0,19,73,FAIR,20,FAIR,25,EXCELLENT,55,FAIR,GOOD,EXCELLENT,POSITIVE_CONTINUOUS,RHYTHM_POS_FAIR_OR_POOR_SLEEP_GOOD_TIMING,66.0,BALANCED,53.0,48,12.0,9.0,18.0,14.0,58,480,480,NO_CHANGE,NO_CHANGE
2026-05-18,550.0,102.0,371.0,77.0,11.0,1,39,84,GOOD,14,FAIR,19,EXCELLENT,67,EXCELLENT,FAIR,EXCELLENT,POSITIVE_LONG_AND_DEEP,HARD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_HARD_DURING_DAY,59.0,BALANCED,58.0,47,13.0,6.0,21.0,19.0,71,480,540,TODAYS_LOAD_AND_CHRONIC,NO_CHANGE
2026-05-19,404.9,47.0,277.0,81.0,0.0,0,29,78,FAIR,20,FAIR,12,FAIR,68,FAIR,GOOD,EXCELLENT,POSITIVE_CONTINUOUS,STRESS_POS_FAIR_OR_POOR_SLEEP_RESTFUL_DAY,74.0,BALANCED,53.0,50,12.0,7.0,17.0,16.0,62,480,480,NO_CHANGE,NO_CHANGE
2026-05-20,388.0,76.0,194.0,118.0,6.0,1,21,80,GOOD,30,GOOD,20,EXCELLENT,50,FAIR,EXCELLENT,EXCELLENT,POSITIVE_DEEP,RHYTHM_POS_GOOD_SLEEP_EXCELLENT_TIMING,70.0,BALANCED,53.0,50,12.0,7.0,15.0,13.0,62,480,480,NO_CHANGE,NO_CHANGE
2026-05-21,414.0,130.0,199.0,85.0,6.0,0,25,80,GOOD,21,FAIR,31,EXCELLENT,48,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,RHYTHM_POS_GOOD_SLEEP_EXCELLENT_TIMING,67.0,BALANCED,52.0,48,12.0,8.0,17.0,19.0,68,480,500,NO_CHANGE,NO_CHANGE
2026-05-22,404.0,98.0,234.0,72.0,5.0,0,23,82,GOOD,18,FAIR,24,EXCELLENT,58,FAIR,GOOD,EXCELLENT,POSITIVE_CONTINUOUS,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_DAY,67.0,BALANCED,53.0,50,13.0,9.0,17.0,14.0,63,480,500,NO_CHANGE,NO_CHANGE
2026-05-23,404.0,93.0,217.0,94.0,8.0,1,24,78,FAIR,23,EXCELLENT,23,EXCELLENT,54,FAIR,FAIR,EXCELLENT,POSITIVE_DEEP,RHYTHM_POS_FAIR_OR_POOR_SLEEP_EXCELLENT_TIMING,64.0,BALANCED,55.0,49,12.0,7.0,18.0,21.0,61,480,500,NO_CHANGE,NO_CHANGE
2026-05-24,462.0,106.0,304.0,52.0,3.0,0,32,81,GOOD,11,FAIR,23,EXCELLENT,66,EXCELLENT,FAIR,EXCELLENT,POSITIVE_LONG_AND_DEEP,RHYTHM_POS_GOOD_SLEEP_EXCELLENT_TIMING,50.0,BALANCED,60.0,52,12.0,8.0,19.0,21.0,55,480,460,NO_CHANGE,NO_CHANGE
2026-05-25,425.0,102.0,290.0,33.0,6.0,0,21,76,FAIR,8,POOR,24,EXCELLENT,68,GOOD,GOOD,EXCELLENT,NEGATIVE_LONG_BUT_NOT_ENOUGH_REM,GENERAL_NEG_FAIR_OR_POOR_SLEEP,64.0,BALANCED,56.0,52,12.0,7.0,20.0,15.0,61,480,480,NO_CHANGE,NO_CHANGE
2026-05-26,406.0,47.0,272.0,87.0,3.0,0,26,78,FAIR,21,GOOD,12,FAIR,67,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,RHYTHM_POS_FAIR_OR_POOR_SLEEP_EXCELLENT_TIMING,71.0,BALANCED,54.0,51,12.0,8.0,16.0,18.0,58,480,480,NO_CHANGE,NO_CHANGE
2026-05-27,396.0,119.0,237.0,40.0,5.0,0,22,72,FAIR,10,POOR,30,EXCELLENT,60,FAIR,FAIR,EXCELLENT,NEGATIVE_NOT_ENOUGH_REM,STRESS_NEG_GOOD_OR_WORSE_SLEEP_STRESSFUL_DAY,60.0,BALANCED,57.0,52,12.0,7.0,16.0,24.0,55,480,480,NO_CHANGE,NO_CHANGE
